#ID#	#ENTRY#	#ENTRY_POS#	#PARENT#	#PARENT_POS#	#ENTRY_SEM#	#PARENT_SEM#
1208	#nouveau#	#ADJ#	#nouvelleté#	#N#	#propriété#	#PROPRIETE#
1209	#oisif#	#ADJ#	#oisiveté#	#N#	#attitude#	# ATTITUDE#
1210	#opiniâtre#	#ADJ#	#opiniâtreté#	#N#	#attitude#	# ATTITUDE#
1211	#passif#	#ADJ#	#passiveté#	#N#	#attitude#	#PROPRIETE#
1212	#pauvre#	#ADJ#	#pauvreté#	#N#	#physique#	#PROPRIETE#
1213	#pieux#	#ADJ#	#pieuseté#	#N#	#attitude#	# ATTITUDE#
1214	#positif#	#ADJ#	#positiveté#	#N#	#physique / attitude#	#PROPRIETE#
1215	#propre#	#ADJ#	#propreté#	#N#	#physique#	#PROPRIETE / OCCURRENCE#
1216	#pur#	#ADJ#	#pureté#	#N#	#physique / attitude#	#PROPRIETE#
1217	#quotidien#	#ADJ#	#quotidienneté#	#N#	#physique#	#PROPRIETE#
1218	#rare#	#ADJ#	#rareté#	#N#	#propriété#	#PROPRIETE / OBJET CONCRET#
1219	#riverain#	#ADJ#	#riveraineté#	#N#	#propriété#	#PROPRIETE#
1220	#saint#	#ADJ#	#sainteté#	#N#	#évaluatif#	# ATTITUDE#
1221	#sale#	#ADJ#	#saleté#	#N#	#physique / attitude#	#PROPRIETE / OCCURRENCE / OBJET CONCRET#
1222	#soudain#	#ADJ#	#soudaineté#	#N#	#propriété#	#PROPRIETE#
1223	#souverain#	#ADJ#	#souveraineté#	#N#	#propriété#	#PROPRIETE#
1224	#sûr#	#ADJ#	#sûreté#	#N#	#attitude / évaluatif#	#PROPRIETE / OCCURRENCE#
1225	#suzerain#	#ADJ#	#suzeraineté#	#N#	#propriété#	#PROPRIETE#
1226	#tardif#	#ADJ#	#tardiveté#	#N#	#physique#	#PROPRIETE#
1227	#tendre#	#ADJ#	#tendreté#	#N#	#physique / attitude#	#PROPRIETE#
1228	#vil#	#ADJ#	#vileté#	#N#	#attitude#	# ATTITUDE#
1229	#anxieux#	#ADJ#	#anxiété#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1230	#beau#	#ADJ#	#beauté#	#N#	#physique#	#PROPRIETE / OBJET CONCRET#
1231	#bon#	#ADJ#	#bonté#	#N#	#attitude / évaluatif#	#PROPRIETE / ATTITUDE#
1232	#cher#	#ADJ#	#cherté#	#N#	#évaluatif#	#PROPRIETE / OCCURRENCE#
1233	#chrétien#	#ADJ#	#chrétienté#	#N#	#idéologique#	#ENSEMBLE#
1234	#clair#	#ADJ#	#clarté#	#N#	#chromatique#	#PROPRIETE#
1235	#communal#	#ADJ#	#communauté#	#N#	#propriété / RELATIONNEL#	#PROPRIETE / ENSEMBLE#
1236	#contigu#	#ADJ#	#contiguïté#	#N#	#physique#	#PROPRIETE / OCCURRENCE#
1237	#cruel#	#ADJ#	#cruauté#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1238	#déloyal#	#ADJ#	#déloyauté#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1239	#difficile#	#ADJ#	#difficulté#	#N#	#évaluatif#	#PROPRIETE / OCCURRENCE#
1240	#exigu#	#ADJ#	#exiguïté#	#N#	#physique#	#PROPRIETE / OCCURRENCE#
1241	#fier#	#ADJ#	#fierté#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1242	#impie#	#ADJ#	#impiété#	#N#	#attitude#	#PROPRIETE / OCCURRENCE#
1243	#impubère#	#ADJ#	#impuberté#	#N#	#physique#	#PROPRIETE / PERIODE#
1244	#libre#	#ADJ#	#liberté#	#N#	#physique / attitude#	#PROPRIETE / OCCURRENCE#
1245	#loyal#	#ADJ#	#loyauté#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1246	#notoire#	#ADJ#	#notoriété#	#N#	#évaluatif#	#PROPRIETE / OCCURRENCE#
1247	#nouveau#	#ADJ#	#nouveauté#	#N#	#propriété#	#PROPRIETE / OCCURRENCE / OBJET CONCRET#
1248	#papal#	#ADJ#	#papauté#	#N#	#RELATIONNEL#	#PROPRIETE / PERIODE / LIEU#
1249	#parent#	#ADJ#	#parenté#	#N#	#propriété#	#RELATION#
1250	#pieux#	#ADJ#	#piété#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
1251	#prépubère#	#ADJ#	#prépuberté#	#N#	#physique#	#PERIODE#
1252	#propre#	#ADJ#	#propriété#	#N#	#physique#	#PROPRIETE / OBJET CONCRET#
1253	#pubère#	#ADJ#	#puberté#	#N#	#physique#	#PERIODE#
1254	#royal#	#ADJ#	#royauté#	#N#	#propriété / RELATIONNEL#	#PERIODE / LIEU / RELATION#
1255	#sain#	#ADJ#	#santé#	#N#	#physique#	#PROPRIETE#
1256	#sobre#	#ADJ#	#sobriété#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE#
1257	#varié#	#ADJ#	#variété#	#N#	#propriété#	#PROPRIETE / OCCURRENCE#
1258	#vétuste#	#ADJ#	#vétusté#	#N#	#évaluatif#	#PROPRIETE / OCCURRENCE#
1259	#haut#	#ADJ#	#altitude#	#N#	#physique#	#MESURE#
1260	#ample#	#ADJ#	#amplitude#	#N#	#physique#	#MESURE#
1261	#apte#	#ADJ#	#aptitude#	#N#	#propriété#	#PROPRIETE#
1262	#béat#	#ADJ#	#béatitude#	#N#	#psychologique / attitude#	#ATTITUDE#
1263	#certain#	#ADJ#	#certitude#	#N#	#psychologique#	#PROPRIETE / OCCURRENCE#
1264	#correct#	#ADJ#	#correctitude#	#N#	#propriété / attitude#	#ATTITUDE#
1265	#corse#	#ADJ#	#corsitude#	#N#	#ethnique #	#APPARTENANCE#
1266	#décrépit#	#ADJ#	#décrépitude#	#N#	#physique#	#PROPRIETE#
1267	#exact#	#ADJ#	#exactitude#	#N#	#propriété#	#PROPRIETE#
1268	#femelle#	#ADJ#	#femellitude#	#N#	#physique#	#APPARTENANCE#
1269	#féminin#	#ADJ#	#féminitude#	#N#	#physique / attitude#	#APPARTENANCE#
1270	#fini#	#ADJ#	#finitude#	#N#	#physique#	#PROPRIETE#
1271	#fort#	#ADJ#	#fortitude#	#N#	#physique#	#ATTITUDE#
1272	#français#	#ADJ#	#francitude#	#N#	#ethnique #	#APPARTENANCE#
1273	#inapte#	#ADJ#	#inaptitude#	#N#	#évaluatif#	#PROPRIETE#
1274	#incertain#	#ADJ#	#incertitude#	#N#	#psychologique#	#PROPRIETE / OCCURRENCE#
1275	#incorrect#	#ADJ#	#incorrectitude#	#N#	#propriété#	#PROPRIETE / OCCURRENCE#
1276	#indéfini#	#ADJ#	#indéfinitude#	#N#	#physique#	#PROPRIETE#
1277	#inexact#	#ADJ#	#inexactitude#	#N#	#propriété#	#PROPRIETE / OCCURRENCE#
1278	#infini#	#ADJ#	#infinitude#	#N#	#physique#	#PROPRIETE#
1279	#ingrat#	#ADJ#	#ingratitude#	#N#	#attitude#	#ATTITUDE#
1280	#las#	#ADJ#	#lassitude#	#N#	#physique#	#PROPRIETE#
1281	#large#	#ADJ#	#latitude#	#N#	#physique / attitude#	#MESURE#
1282	#long#	#ADJ#	#longitude#	#N#	#physique#	#MESURE#
1283	#grand#	#ADJ#	#magnitude#	#N#	#physique / attitude#	#MESURE#
1284	#maigre#	#ADJ#	#maigritude#	#N#	#physique#	#APPARTENANCE#
1285	#nègre#	#ADJ#	#négritude#	#N#	#ethnique #	#APPARTENANCE#
1286	#nul#	#ADJ#	#nullitude#	#N#	#physique / attitude#	#PROPRIETE#
1287	#plan#	#ADJ#	#planitude#	#N#	#physique#	#PROPRIETE#
1288	#plat#	#ADJ#	#platitude#	#N#	#physique#	#PROPRIETE#
1289	#plein#	#ADJ#	#plénitude#	#N#	#physique / psychologique#	#PROPRIETE#
1290	#prompt#	#ADJ#	#promptitude#	#N#	#physique / attitude#	#PROPRIETE#
1291	#québecois#	#ADJ#	#québécitude#	#N#	#ethnique #	#APPARTENANCE#
1292	#droit#	#ADJ#	#rectitude#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE#
1293	#serf#	#ADJ#	#servitude#	#N#	#propriété#	#PROPRIETE / OCCURRENCE#
1294	#semblable#	#ADJ#	#similitude#	#N#	#propriété#	#PROPRIETE / OCCURRENCE#
1295	#seul#	#ADJ#	#solitude#	#N#	#psychologique#	#PROPRIETE#
1296	#soucieux#	#ADJ#	#sollicitude#	#N#	#attitude#	#PROPRIETE / OCCURRENCE#
1297	#vaste#	#ADJ#	#vastitude#	#N#	#physique#	#PROPRIETE#
1298	#vil#	#ADJ#	#vilitude#	#N#	#attitude#	#ATTITUDE#
1299	#complet#	#ADJ#	#complétude#	#N#	#état#	#PROPRIETE#
1300	#désuet#	#ADJ#	#désuétude#	#N#	#évaluatif#	#PROPRIETE / OCCURRENCE#
1301	#disquiet#	#ADJ#	#disquiétude#	#N#	#attitude#	#PROPRIETE#
1302	#hébété#	#ADJ#	#hébétude#	#N#	#attitude#	#ATTITUDE#
1303	#imcomplet#	#ADJ#	#incomplétude#	#N#	#physique#	#PROPRIETE#
1304	#inquiet#	#ADJ#	#inquiétude#	#N#	#psychologique / attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1305	#quiet#	#ADJ#	#quiétude#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
1306	#balourd#	#ADJ#	#balourdise#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1307	#bâtard#	#ADJ#	#bâtardise#	#N#	#propriété / attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1308	#bavard#	#ADJ#	#bavardise#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1309	#bête#	#ADJ#	#bêtise#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE / OBJET CONCRET#
1310	#blafard#	#ADJ#	#blafardise#	#N#	#chromatique#	#PROPRIETE#
1311	#cafard#	#ADJ#	#cafardise#	#N#	#attitude#	#PROPRIETE feinte / ATTITUDE#
1312	#cagnard#	#ADJ#	#cagnardise#	#N#	#attitude#	#ATTITUDE#
1313	#cornard#	#ADJ#	#cornardise#	#N#	#évaluatif#	#PROPRIETE#
1314	#couard#	#ADJ#	#couardise#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1315	#débrouillard#	#ADJ#	#débrouillardise#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
1316	#égrillard#	#ADJ#	#égrillardise#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
1317	#faiblard#	#ADJ#	#faiblardise#	#N#	#physique / évaluatif#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1318	#fainéant#	#ADJ#	#fainéantise#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
1319	#fêtard#	#ADJ#	#fêtardise#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
1320	#flemmard#	#ADJ#	#flemmardise#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
1321	#franc#	#ADJ#	#franchise#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
1322	#friand#	#ADJ#	#friandise#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OBJET CONCRET#
1323	#gaillard#	#ADJ#	#gaillardise#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
1324	#galant#	#ADJ#	#galantise#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1325	#goguenard#	#ADJ#	#goguenardise#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1326	#gourmand#	#ADJ#	#gourmandise#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OBJET CONCRET#
1327	#gueulard#	#ADJ#	#gueulardise#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1328	#jobard#	#ADJ#	#jobardise#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
1329	#lourd#	#ADJ#	#lourdise#	#N#	#physique / attitude#	#ATTITUDE / OCCURRENCE#
1330	#maître#	#ADJ#	#maîtrise#	#N#	#attitude#	#PROPRIETE#
1331	#maraud#	#ADJ#	#maraudise#	#N#	#propriété#	#OCCURRENCE#
1332	#mécréant#	#ADJ#	#mécréantise#	#N#	#attitude#	#PROPRIETE / OCCURRENCE#
1333	#mignard#	#ADJ#	#mignardise#	#N#	#attitude#	#PROPRIETE feinte / ATTITUDE / OCCURRENCE#
1334	#mouchard#	#ADJ#	#mouchardise#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
1335	#musard#	#ADJ#	#musardise#	#N#	#attitude#	#OCCURRENCE#
1336	#paillard#	#ADJ#	#paillardise#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1337	#papelard#	#ADJ#	#papelardise#	#N#	#attitude#	#PROPRIETE feinte / OCCURRENCE#
1338	#pochard#	#ADJ#	#pochardise#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
1339	#quiet#	#ADJ#	#quiétise#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
1340	#ringard#	#ADJ#	#ringardise#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE / OBJET CONCRET#
1341	#roublard#	#ADJ#	#roublardise#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1342	#savant#	#ADJ#	#savantise#	#N#	#attitude#	#PROPRIETE#
1343	#sot#	#ADJ#	#sottise#	#N#	#attitude#	#PROPRIETE / OCCURRENCE#
1344	#traître#	#ADJ#	#traîtrise#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
1345	#truand#	#ADJ#	#truandise#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
1346	#vachard#	#ADJ#	#vachardise#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1347	#vaillant#	#ADJ#	#vaillantise#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1348	#vantard#	#ADJ#	#vantardise#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1349	#aigre#	#ADJ#	#aigreur#	#N#	#physique / psychologique / attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1350	#albe#	#ADJ#	#albeur#	#N#	#couleur#	#COULEUR#
1351	#ample#	#ADJ#	#ampleur#	#N#	#physique#	#PROPRIETE#
1352	#âpre#	#ADJ#	#âpreur#	#N#	#physique / psychologique#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1353	#blanc#	#ADJ#	#blancheur#	#N#	#couleur / ethnique#	#COULEUR#
1354	#bleu#	#ADJ#	#bleueur#	#N#	#couleur#	#COULEUR#
1355	#blême#	#ADJ#	#blêmeur#	#N#	#chromatique#	#PROPRIETE#
1356	#blond#	#ADJ#	#blondeur#	#N#	#couleur#	#COULEUR#
1357	#brun#	#ADJ#	#bruneur#	#N#	#couleur#	#COULEUR#
1358	#chaud#	#ADJ#	#chaleur#	#N#	#physique / attitude#	#PROPRIETE#
1359	#doux#	#ADJ#	#douceur#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE / OBJET CONCRET#
1360	#épais#	#ADJ#	#épaisseur#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1361	#fade#	#ADJ#	#fadeur#	#N#	#physique / évaluatif#	#PROPRIETE / ATTITUDE#
1362	#frais#	#ADJ#	#fraîcheur#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE#
1363	#froid#	#ADJ#	#froideur#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE#
1364	#grand#	#ADJ#	#grandeur#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE#
1365	#gros#	#ADJ#	#grosseur#	#N#	#physique#	#PROPRIETE#
1366	#haut#	#ADJ#	#hauteur#	#N#	#physique#	#PROPRIETE#
1367	#hideux#	#ADJ#	#hideur#	#N#	#physique#	#PROPRIETE#
1368	#laid#	#ADJ#	#laideur#	#N#	#physique / attitude#	#PROPRIETE#
1369	#large#	#ADJ#	#largeur#	#N#	#physique / attitude#	#PROPRIETE#
1370	#lent#	#ADJ#	#lenteur#	#N#	#physique#	#PROPRIETE#
1371	#long#	#ADJ#	#longueur#	#N#	#physique#	#PROPRIETE#
1372	#lourd#	#ADJ#	#lourdeur#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1373	#maigre#	#ADJ#	#maigreur#	#N#	#physique#	#PROPRIETE#
1374	#mince#	#ADJ#	#minceur#	#N#	#physique#	#PROPRIETE#
1375	#moite#	#ADJ#	#moiteur#	#N#	#physique#	#PROPRIETE#
1376	#noir#	#ADJ#	#noirceur#	#N#	#couleur / attitude#	#COULEUR#
1377	#pâle#	#ADJ#	#pâleur#	#N#	#chromatique#	#PROPRIETE#
1378	#pesant#	#ADJ#	#pesanteur#	#N#	#physique#	#PROPRIETE#
1379	#prime#	#ADJ#	#primeur#	#N#	#propriété#	#PROPRIETE#
1380	#profond#	#ADJ#	#profondeur#	#N#	#physique / attitude#	#PROPRIETE#
1381	#puant#	#ADJ#	#puanteur#	#N#	#physique / attitude#	#PROPRIETE / OBJET CONCRET#
1382	#raide#	#ADJ#	#raideur#	#N#	#physique#	#PROPRIETE / OCCURRENCE#
1383	#rond#	#ADJ#	#rondeur#	#N#	#physique#	#PROPRIETE / OCCURRENCE#
1384	#rose#	#ADJ#	#roseur#	#N#	#couleur#	#COULEUR#
1385	#rouge#	#ADJ#	#rougeur#	#N#	#couleur#	#COULEUR#
1386	#roux#	#ADJ#	#rousseur#	#N#	#couleur#	#COULEUR#
1387	#sombre#	#ADJ#	#sombreur#	#N#	#chromatique / attitude#	#PROPRIETE#
1388	#tendre#	#ADJ#	#tendreur#	#N#	#physique / attitude#	#PROPRIETE#
1389	#tiède#	#ADJ#	#tiédeur#	#N#	#physique#	#PROPRIETE#
1390	#vert#	#ADJ#	#verdeur#	#N#	#couleur / idéologique#	#COULEUR#
1391	#aîné#	#ADJ#	#aînesse#	#N#	#propriété#	#PROPRIETE#
1392	#allègre#	#ADJ#	#allégresse#	#N#	#psychologique / attitude#	#PROPRIETE / ATTITUDE#
1393	#bas#	#ADJ#	#bassesse#	#N#	#physique / attitude#	#ATTITUDE / OCCURRENCE#
1394	#chiche#	#ADJ#	#chichesse#	#N#	#évaluatif#	#PROPRIETE#
1395	#délicat#	#ADJ#	#délicatesse#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1396	#étroit#	#ADJ#	#étroitesse#	#N#	#physique / attitude#	#PROPRIETE#
1397	#faible#	#ADJ#	#faiblesse#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1398	#fin#	#ADJ#	#finesse#	#N#	#physique#	#PROPRIETE / ATTITUDE#
1399	#gentil#	#ADJ#	#gentillesse#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1400	#gros#	#ADJ#	#grossesse#	#N#	#physique#	#PROPRIETE / PERIODE#
1401	#hardi#	#ADJ#	#hardiesse#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1402	#hyperdélicat#	#ADJ#	#hyperdélicatesse#	#N#	#attitude / évaluatif#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1403	#impoli#	#ADJ#	#impolitesse#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1404	#indélicat#	#ADJ#	#indélicatesse#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1405	#ivre#	#ADJ#	#ivresse#	#N#	#physique#	#PROPRIETE / ATTITUDE#
1406	#jeune#	#ADJ#	#jeunesse#	#N#	#physique#	#PROPRIETE / PERIODE#
1407	#joli#	#ADJ#	#joliesse#	#N#	#physique#	#PROPRIETE#
1408	#juste#	#ADJ#	#justesse#	#N#	#physique / attitude#	#PROPRIETE#
1409	#large#	#ADJ#	#largesse#	#N#	#physique / attitude#	#PROPRIETE#
1410	#maladroit#	#ADJ#	#maladresse#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
1411	#mignon#	#ADJ#	#mignonnesse#	#N#	#physique / attitude#	#PROPRIETE#
1412	#mou#	#ADJ#	#mollesse#	#N#	#physique / attitude#	#PROPRIETE#
1413	#noble#	#ADJ#	#noblesse#	#N#	#identité#	#PROPRIETE#
1414	#petit#	#ADJ#	#petitesse#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1415	#poli#	#ADJ#	#politesse#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1416	#preste#	#ADJ#	#prestesse#	#N#	#physique#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1417	#preux#	#ADJ#	#prouesse#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1418	#riche#	#ADJ#	#richesse#	#N#	#propriété#	#PROPRIETE / OBJET CONCRET#
1419	#robuste#	#ADJ#	#robustesse#	#N#	#physique / attitude#	#PROPRIETE#
1420	#rude#	#ADJ#	#rudesse#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1421	#sage#	#ADJ#	#sagesse#	#N#	#attitude#	#PROPRIETE / ATTITUDE#
1422	#scélerat#	#ADJ#	#scéleratesse#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1423	#sec#	#ADJ#	#sécheresse#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE / PERIODE#
1424	#souple#	#ADJ#	#souplesse#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1425	#svelte#	#ADJ#	#sveltesse#	#N#	#physique#	#PROPRIETE#
1426	#tendre#	#ADJ#	#tendresse#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1427	#triste#	#ADJ#	#tristesse#	#N#	#psychologique#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1428	#vieux#	#ADJ#	#vieillesse#	#N#	#physique#	#PROPRIETE / PERIODE#
1429	#vite#	#ADJ#	#vitesse#	#N#	#physique#	#MESURE#
1430	#aimable#	#ADJ#	#aimablerie#	#N#	#attitude#	#PROPRIETE feinte / ATTITUDE / OCCURRENCE#
1431	#allemand#	#ADJ#	#allemanderie#	#N#	#ethnique #	#ATTITUDE / PROPRIETE / OCCURRENCE / LIEU / ENSEMBLE / OBJET CONCRET#
1432	#babillard#	#ADJ#	#babillarderie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1433	#badin#	#ADJ#	#badinerie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1434	#balourd#	#ADJ#	#balourderie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1435	#baroque#	#ADJ#	#baroquerie#	#N#	#propriété#	#PROPRIETE / OCCURRENCE / OBJET CONCRET#
1436	#bavard#	#ADJ#	#bavarderie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1437	#bécasse#	#ADJ#	#bécasserie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1438	#bédouin#	#ADJ#	#bédouinerie#	#N#	#ethnique #	#ATTITUDE / PROPRIETE / OCCURRENCE / LIEU / ENSEMBLE / OBJET CONCRET#
1439	#bégueule#	#ADJ#	#bégueulerie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1440	#bêtasse#	#ADJ#	#bêtasserie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1441	#bête#	#ADJ#	#bêterie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE / OBJET CONCRET#
1442	#bigle#	#ADJ#	#biglerie#	#N#	#physique#	#PROPRIETE / OCCURRENCE#
1443	#bigot#	#ADJ#	#bigoterie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1444	#bizarre#	#ADJ#	#bizarrerie#	#N#	#évaluatif#	#PROPRIETE / ATTITUDE / OCCURRENCE / OBJET CONCRET#
1445	#blafard#	#ADJ#	#blafarderie#	#N#	#chromatique#	#PROPRIETE / OCCURRENCE#
1446	#blondasse#	#ADJ#	#blondasserie#	#N#	#chromatique#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1447	#blond#	#ADJ#	#blonderie#	#N#	#couleur#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1448	#boche#	#ADJ#	#bocherie#	#N#	#ethnique #	#ATTITUDE / PROPRIETE / OCCURRENCE / LIEU / ENSEMBLE / OBJET CONCRET#
1449	#bohème#	#ADJ#	#bohémerie#	#N#	#ethnique #	#ATTITUDE / PROPRIETE / OCCURRENCE / LIEU / ENSEMBLE / OBJET CONCRET#
1450	#bonasse#	#ADJ#	#bonasserie#	#N#	#physique / attitude#	#PROPRIETE#
1451	#bondieusard#	#ADJ#	#bondieusarderie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE / OBJET CONCRET#
1452	#bouffon#	#ADJ#	#bouffonnerie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1453	#bougon#	#ADJ#	#bougonnerie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1454	#bougre#	#ADJ#	#bougrerie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1455	#braillard#	#ADJ#	#braillarderie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1456	#bravache#	#ADJ#	#bravacherie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1457	#bravard#	#ADJ#	#bravaderie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1458	#brave#	#ADJ#	#braverie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1459	#breton#	#ADJ#	#bretonnerie#	#N#	#ethnique #	#ATTITUDE / PROPRIETE / OCCURRENCE / LIEU / ENSEMBLE / OBJET CONCRET#
1460	#brouillon#	#ADJ#	#brouillonnerie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE / OBJET CONCRET#
1461	#brusque#	#ADJ#	#brusquerie#	#N#	#physique / attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1462	#cagot#	#ADJ#	#cagoterie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1463	#câlin#	#ADJ#	#câlinerie#	#N#	#attitude#	#ATTITUDE / OCCURRENCE#
1464	#canaille#	#ADJ#	#canaillerie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1465	#cancre#	#ADJ#	#cancrerie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1466	#casanier#	#ADJ#	#casanerie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1467	#chafouin#	#ADJ#	#chafouinerie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1468	#charlatan#	#ADJ#	#charlatanerie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1469	#chiche#	#ADJ#	#chicherie#	#N#	#évaluatif#	#PROPRIETE / ATTITUDE / OCCURRENCE#
1470	#chinois#	#ADJ#	#chinoiserie#	#N#	#ethnique #	#ATTITUDE / PROPRIETE / OCCURRENCE / LIEU / ENSEMBLE / OBJET CONCRET#
1471	#cocasse#	#ADJ#	#cocasserie#	#N#	#attitude#	#PROPRIETE / ATTITUDE / OCCURRENCE / OBJET CONCRET#
1472	#cochon#	#ADJ#	#cochonnerie#	#N#	#attitude / évaluatif#	#PROPRIETE / ATTITUDE / OCCURRENCE / OBJET CONCRET#
